,б,<DEL>,п,д,н,т,е,о,6,Ш,|,К,и,ј,Е,Њ,с,М,",",а,в,л, ,г,.,ш,м,ђ,р,С,О,Х,Н,ж,_,w,s,к,П,ћ,з,:,p,И,В,Ф,љ,Б,2,;,ч,у,х,"""",Л,Ј,^,-,0,Г,5,1,o,l,?,Д,e,ф,Ч,А,n,Т,y,!,a,#,Ц,>,Ќ,8,Ж,4,(,3,У,я,«,9,ќ,k,',A,њ,H,7,c,u,T,B,*,C,),—,З,Р,ц,ѓ,x,O,&,K,g,€,ё,ѕ,/,“,t,j,P,I,„,џ,%,i,$,\,»,Ѕ,M,‘,<,z,{,E,v,й,~,r,f,m,Ё,J,Џ,R,Ѓ,™,`,],=,G,﻿,•,§,},”,V,L,N,Y,S,Љ,Q,b,F,+,h,Z,U,X,q,d,[,W,ґ,’,®,ѝ,è,–,@,…,Ґ,ѐ,І,·,№,ъ
У,0.0,0.05652173913043478,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ф,0.0,0.04018912529550828,0.0,0.002364066193853428,0.0,0.0,0.0,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004728132387706856,0.0,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Х,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ц,0.0,0.06396588486140725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008528784648187633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.908315565031983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ч,0.0,0.0781758957654723,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925081433224755,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ш,0.0,0.04735883424408015,0.0,0.0,0.0,0.0018214936247723133,0.0018214936247723133,0.0,0.0,0.9453551912568307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018214936247723133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018214936247723133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
а,0.00011364282061480765,0.0386643869228107,0.0001239739861252447,0.00019629214469830413,0.0003047693825578933,0.00032026613082354887,0.001033116551043706,0.000857486737366276,0.0,0.0,1.033116551043706e-05,1.549674826565559e-05,0.0008419899891006204,9.298048959393354e-05,3.099349653131118e-05,0.0,0.0002272856412296153,0.0,7.748374132827796e-05,0.9528795541068966,0.000340928461844423,0.0001394707343909003,0.0012139119474763546,0.0001549674826565559,2.582791377609265e-05,5.682141030740383e-05,0.00014463631714611884,0.0,0.00023761680674005238,0.0,2.582791377609265e-05,0.0,1.549674826565559e-05,3.615907928652971e-05,5.16558275521853e-06,1.033116551043706e-05,0.0,0.0002427823894952709,5.16558275521853e-06,0.0,0.0002272856412296153,3.615907928652971e-05,0.0,2.582791377609265e-05,2.582791377609265e-05,0.0,0.0,0.0,2.066233102087412e-05,4.132466204174824e-05,4.132466204174824e-05,0.00018079539643264854,5.16558275521853e-06,1.033116551043706e-05,5.16558275521853e-06,1.549674826565559e-05,0.0,4.649024479696677e-05,1.033116551043706e-05,0.0,5.16558275521853e-06,1.549674826565559e-05,3.099349653131118e-05,1.033116551043706e-05,0.0,1.033116551043706e-05,4.132466204174824e-05,5.16558275521853e-06,0.0,6.715257581784089e-05,1.033116551043706e-05,0.0,0.0,2.582791377609265e-05,0.00037708754113095267,0.0,1.033116551043706e-05,0.0,5.16558275521853e-06,1.549674826565559e-05,5.16558275521853e-06,3.099349653131118e-05,2.066233102087412e-05,1.033116551043706e-05,1.033116551043706e-05,5.16558275521853e-06,5.16558275521853e-06,1.549674826565559e-05,1.033116551043706e-05,5.16558275521853e-06,5.16558275521853e-06,5.16558275521853e-06,1.549674826565559e-05,5.16558275521853e-06,1.033116551043706e-05,2.066233102087412e-05,5.16558275521853e-06,1.033116551043706e-05,1.033116551043706e-05,5.16558275521853e-06,5.16558275521853e-06,1.033116551043706e-05,5.16558275521853e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
б,0.9560003821899484,0.03583030766290846,0.00019109497420217848,0.00033441620485381233,0.0002866424613032677,0.0004299636919549016,0.0005255111790559908,0.00038218994840435696,0.0004777374355054462,9.554748710108924e-05,9.554748710108924e-05,4.777374355054462e-05,0.00019109497420217848,0.0002388687177527231,4.777374355054462e-05,4.777374355054462e-05,0.0005255111790559908,4.777374355054462e-05,9.554748710108924e-05,0.0004777374355054462,0.00019109497420217848,0.0002866424613032677,0.0010987961016625262,0.00019109497420217848,4.777374355054462e-05,0.00014332123065163385,0.00014332123065163385,9.554748710108924e-05,0.0002388687177527231,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,0.00014332123065163385,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,4.777374355054462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
в,0.00016173640201200083,0.036972941499943394,0.00022643096281680118,0.0003072991638228016,0.0006631192482492034,0.00042051464523120216,0.0006954665286516037,0.0005984246874444031,1.6173640201200083e-05,4.852092060360025e-05,8.086820100600042e-05,1.6173640201200083e-05,0.000776334729657604,0.00016173640201200083,3.2347280402400166e-05,0.0,0.00033964644422520174,0.0,8.086820100600042e-05,0.0013262384964984068,0.9504601400637241,0.0002587782432192013,0.0008895502110660046,0.0002911255236216015,0.0,0.00027495188342040145,0.00012938912160960066,0.0,0.0004043410050300021,4.852092060360025e-05,3.2347280402400166e-05,0.0,1.6173640201200083e-05,8.086820100600042e-05,0.0,1.6173640201200083e-05,0.0,0.00012938912160960066,0.0,0.0,0.00189231590354041,1.6173640201200083e-05,0.0,0.0,0.0002911255236216015,0.0,0.0,4.852092060360025e-05,1.6173640201200083e-05,0.0,3.2347280402400166e-05,0.000194083682414401,1.6173640201200083e-05,1.6173640201200083e-05,0.0,0.0,0.0,0.0002587782432192013,1.6173640201200083e-05,1.6173640201200083e-05,8.086820100600042e-05,4.852092060360025e-05,0.0,0.0,0.0,4.852092060360025e-05,0.00011321548140840059,4.852092060360025e-05,1.6173640201200083e-05,0.0,0.0,1.6173640201200083e-05,0.0,1.6173640201200083e-05,1.6173640201200083e-05,0.0,0.0,0.0,0.0,9.70418412072005e-05,0.0,1.6173640201200083e-05,0.0,0.00011321548140840059,0.0,0.0,0.0,0.0,1.6173640201200083e-05,0.0,0.0,0.0,1.6173640201200083e-05,0.0,0.0,3.2347280402400166e-05,0.0,0.0,0.00042051464523120216,0.0,1.6173640201200083e-05,0.0,0.0,3.2347280402400166e-05,0.0,0.0,0.0,0.0,1.6173640201200083e-05,0.0,0.0,1.6173640201200083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2347280402400166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г,3.6277888626881916e-05,0.03907128605115182,0.00029022310901505533,0.00036277888626881915,0.0005078904407763468,0.028695809903863594,0.0007255577725376383,0.0005804462180301107,0.0,3.6277888626881916e-05,0.0,3.6277888626881916e-05,0.00043533466352258296,0.00014511155450752766,3.6277888626881916e-05,0.0,0.0006892798839107564,7.255577725376383e-05,0.0,0.0006892798839107564,0.00010883366588064574,0.00021766733176129148,0.0010520587701795755,0.9215309269000544,0.0,7.255577725376383e-05,0.00010883366588064574,0.00014511155450752766,0.00036277888626881915,3.6277888626881916e-05,0.0,0.0,3.6277888626881916e-05,3.6277888626881916e-05,3.6277888626881916e-05,0.0,0.0,0.00036277888626881915,0.0,0.0,0.00010883366588064574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6277888626881916e-05,7.255577725376383e-05,0.00014511155450752766,0.0,0.0,0.0,0.0,0.0,0.00032650099764193724,0.0,0.0010157808815526937,0.0,0.0,3.6277888626881916e-05,0.0,3.6277888626881916e-05,0.0,3.6277888626881916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6277888626881916e-05,0.0,0.0,0.0,3.6277888626881916e-05,3.6277888626881916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6277888626881916e-05,0.0,0.0,0.0,7.255577725376383e-05,7.255577725376383e-05,0.0002539452203881734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6277888626881916e-05,0.0,3.6277888626881916e-05,0.0,0.0,0.0,0.0010157808815526937,3.6277888626881916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
д,0.00016145814646047863,0.036130745219044885,0.00043055505722794303,0.9531771375264612,0.0003767356750744501,0.00044849485127910734,0.0005381938215349288,0.0006099529977395859,0.0,8.969897025582147e-05,5.381938215349288e-05,7.175917620465718e-05,0.00041261526317677873,0.00016145814646047863,1.7939794051164294e-05,0.0,0.0001973377345628072,0.0,7.175917620465718e-05,0.0009687488787628718,0.0002511571167163001,0.0005202540274837644,0.0011302070252233504,7.175917620465718e-05,3.587958810232859e-05,5.381938215349288e-05,0.00014351835240931435,0.0,0.00030497649886979296,5.381938215349288e-05,3.587958810232859e-05,0.0,0.0,8.969897025582147e-05,0.0,1.7939794051164294e-05,0.0,0.00043055505722794303,0.0,0.0,0.00014351835240931435,5.381938215349288e-05,0.0,1.7939794051164294e-05,5.381938215349288e-05,0.0,1.7939794051164294e-05,3.587958810232859e-05,1.7939794051164294e-05,3.587958810232859e-05,5.381938215349288e-05,7.175917620465718e-05,5.381938215349288e-05,0.0,0.0,1.7939794051164294e-05,0.0,0.00014351835240931435,1.7939794051164294e-05,1.7939794051164294e-05,0.0,1.7939794051164294e-05,3.587958810232859e-05,0.0,0.0,0.0014351835240931435,5.381938215349288e-05,1.7939794051164294e-05,1.7939794051164294e-05,1.7939794051164294e-05,0.0,1.7939794051164294e-05,1.7939794051164294e-05,1.7939794051164294e-05,5.381938215349288e-05,1.7939794051164294e-05,0.0,0.0,0.0,0.0,3.587958810232859e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.969897025582147e-05,0.0,0.0,1.7939794051164294e-05,0.0,1.7939794051164294e-05,3.587958810232859e-05,0.0,0.0,0.0,0.0,1.7939794051164294e-05,0.0,0.0,3.587958810232859e-05,0.0,0.0,3.587958810232859e-05,0.00012557855835815005,0.0,0.0,0.0,0.0,0.0,3.587958810232859e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7939794051164294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
е,0.0001118380584913046,0.03563440138679193,0.00013979757311413074,0.00023765587429402224,0.0003494939327853268,0.0004333724766538053,0.9541463960185651,0.0007059777442263602,1.3979757311413074e-05,0.0,1.3979757311413074e-05,1.3979757311413074e-05,0.000559190292456523,3.4949393278532685e-05,6.989878655706537e-05,0.0,0.002460437286808701,2.096963596711961e-05,3.4949393278532685e-05,0.0008178158027176649,0.0003005647821953811,0.00013979757311413074,0.0009855728904546218,9.086842252418498e-05,0.0,0.00011882793714701112,9.785830117989152e-05,0.0,0.0002446457529497288,1.3979757311413074e-05,2.795951462282615e-05,0.0,1.3979757311413074e-05,1.3979757311413074e-05,0.0,6.989878655706537e-06,0.0,0.00021668623832690265,6.989878655706537e-06,0.0,4.193927193423922e-05,2.795951462282615e-05,0.0,2.096963596711961e-05,6.989878655706537e-06,6.989878655706537e-06,0.0,6.989878655706537e-06,6.989878655706537e-06,2.795951462282615e-05,4.892915058994576e-05,0.00011882793714701112,1.3979757311413074e-05,6.989878655706537e-06,0.0,6.989878655706537e-06,2.096963596711961e-05,5.59190292456523e-05,2.795951462282615e-05,6.989878655706537e-06,1.3979757311413074e-05,2.096963596711961e-05,2.096963596711961e-05,0.0,0.0,1.3979757311413074e-05,0.0010135324050774479,6.989878655706537e-06,0.0,6.989878655706537e-06,0.0,2.795951462282615e-05,6.989878655706537e-06,2.795951462282615e-05,6.989878655706537e-06,6.989878655706537e-06,6.989878655706537e-06,0.0,0.0,6.989878655706537e-06,6.989878655706537e-06,1.3979757311413074e-05,0.0,6.989878655706537e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096963596711961e-05,0.0,6.989878655706537e-06,2.096963596711961e-05,2.096963596711961e-05,6.989878655706537e-06,1.3979757311413074e-05,0.0,0.0,0.0,0.0,1.3979757311413074e-05,1.3979757311413074e-05,2.096963596711961e-05,4.193927193423922e-05,1.3979757311413074e-05,1.3979757311413074e-05,6.989878655706537e-06,6.989878655706537e-06,6.989878655706537e-06,6.989878655706537e-06,6.989878655706537e-06,6.989878655706537e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ж,0.00011575413821044102,0.033452945942817454,0.0,0.0034726241463132307,0.00011575413821044102,0.00023150827642088204,0.0006945248292626461,0.0003472624146313231,0.0,0.00011575413821044102,0.0,0.0,0.00023150827642088204,0.00011575413821044102,0.0,0.0,0.0004630165528417641,0.0,0.0,0.0006945248292626461,0.00011575413821044102,0.0003472624146313231,0.0005787706910522051,0.00011575413821044102,0.0,0.00023150827642088204,0.0,0.0,0.00011575413821044102,0.0,0.0,0.0,0.0,0.9568237064475055,0.0,0.0,0.0,0.00023150827642088204,0.0,0.0,0.0003472624146313231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011575413821044102,0.0,0.00011575413821044102,0.00011575413821044102,0.0,0.00011575413821044102,0.0,0.0,0.00011575413821044102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023150827642088204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011575413821044102,0.0,0.0,0.00011575413821044102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
